|uri|name|annee_naiss|biogr
7343|http://data.bnf.fr/ark:/12148/cb12025548f#about|Alexandre Charles Kiss|1925|Directeur de recherche au CNRS, Strasbourg (en 1989). - Président du Conseil européen du droit de l'environnement (en 1989)
7344|http://data.bnf.fr/ark:/12148/cb11907754d#about|René Hostache|1925|Homme politique. - Historien. - Député des Bouches-du-Rhône (1958-1962). - Docteur en droit (Paris, 1956). - Prénoms complets : René, Louis
7345|http://data.bnf.fr/ark:/12148/cb12031385b#about|Italo Mancini|1925|A enseigné la philosophie et la philosophie du droit à Urbino où il dirigea l'Istituto superiore di scienze religiose ( en 1986 )
7346|http://data.bnf.fr/ark:/12148/cb11885860m#about|Manuel Caballero Venzalá|1925|Prêtre catholique du diocèse de Jaén, Espagne, ordonné en 1961. - Licencié en droit et en théologie dogmatique. - Chanoine de la cathédrale de Jaén, Espagne, et directeur du séminaire diocésain (à partir de 1970)
7347|http://data.bnf.fr/ark:/12148/cb12020271x#about|Lelio Lagorio|1925|Juriste et homme politique. - Dirigeant de parti, maire, président de région et ministre. - A enseigné à l'Université de Florence comme assistant de Piero Calamandrei (1889-1956)
7348|http://data.bnf.fr/ark:/12148/cb16172870g#about|Samuel Dash|1925|"Homme politique, membre du parti démocrate. - Co -directeur du ""Select Committee on Presidential Campaign Activities"", comité sénatorial du Watergate entre 1972 et 1974. - Professeur de droit à l'Université de Georgetown"
7349|http://data.bnf.fr/ark:/12148/cb120547262#about|Gérard Saumade|1925|Docteur en droit. - Maître de conférences à l'université de Montpellier. - Député de l'Hérault (1988-1993) et président du Conseil général de l'Hérault (1979-1998)
7350|http://data.bnf.fr/ark:/12148/cb118983876#about|Pierre Dabezies|1925|Juriste, homme politique, diplomate. - Président de la Fondation pour les études de défense nationale (en 1989). - Professeur émérite de sciences politiques
7351|http://data.bnf.fr/ark:/12148/cb11887663k#about|Hanna Bokorné Szegő|1925|Professeur de droit international, spécialiste du droit des traités, de la succession de l'Etat, de la formation des normes des organismes internationaux, Corvinus egyetem (ex-Marx Károly közgazdaságtudományi egyetem), Budapest. - Présidente de la section hongroise de l' Association de droit international (ILA)
7352|http://data.bnf.fr/ark:/12148/cb12043518f#about|Jean Carrière|1925|"Docteur en droit, ancien élève de l'ENA (1957). - PDG de la Société lyonnaise de banque (1982-1987). - Auteur de romans policiers sous le pseudonyme ""Jean Dautun"""
7353|http://data.bnf.fr/ark:/12148/cb11899715p#about|Jean Derruppé|1925|Docteur en droit, agrégé des facultés de droit. - Professeur à la Faculté de droit de Bordeaux (1957-1993). - Spécialiste de droit commercial, de droit notarial et de droit international privé
7354|http://data.bnf.fr/ark:/12148/cb129061372#about|Emilio Òscar Rabasa|1925|A été professeur de droit, Universidad nacional autónoma de México. - Ministre des Affaires étrangères du Mexique (1970-1975) ; a été ambassadeur du Mexique aux Etats-Unis
7355|http://data.bnf.fr/ark:/12148/cb11905296g#about|Philippe Goichot|1925|Résistant. - Professeur de droit. - Président de Chambre à la Cour d'Appel de Paris
7356|http://data.bnf.fr/ark:/12148/cb12641983j#about|Hubert Thierry|1925|Agrégé de droit. - Professeur de droit public. - Président d'Amnesty international France. - Juge à la Cour internationale de justice
7357|http://data.bnf.fr/ark:/12148/cb122828066#about|William Joseph Barber|1925|Économiste. - Professeur à la Wesleyan University, Middletown (Conn., États-Unis)
7358|http://data.bnf.fr/ark:/12148/cb13201795m#about|Haim Barkai|1925|Économiste. - Professeur, Department of economics, Faculty of social sciences, Hebrew university of Jerusalem (1958-1994). - Né Schreier
7359|http://data.bnf.fr/ark:/12148/cb13201796z#about|Nissan Liviatan|1925|Économiste. - Professeur, Department of economics, Faculty of social sciences, Hebrew university of Jerusalem (1963-1994). - Conseiller, World bank, Washington, D.C. (à partir de 1987 ; en 1998). - Lauréat, Prix d'Israël en économie (en 2007). - Réside à Mevasseret Zion, Israël (en 2016)
7360|http://data.bnf.fr/ark:/12148/cb12813225n#about|Juraj Pađen|1925|Économiste. - Titulaire d'un doctorat de l'Université de Zagreb (en 1965)
7361|http://data.bnf.fr/ark:/12148/cb12442617t#about|Adalberto Predetti|1925|"Économiste. - Directeur du Département d'économie politique et professeur à l'Université ""Luigi Bocconi"", Milan (en 1990)"
7362|http://data.bnf.fr/ark:/12148/cb11082442g#about|Pentti Pöyhönen|1925|Économiste, Helsingin yliopisto (1959-1988)
7363|http://data.bnf.fr/ark:/12148/cb17711209f#about|Ismāʿīl Ṣabrī ʿAbd Allāh|1925|Économiste. - Docteur ès sciences économiques. - Professeur d'économie à l'Université d'Alexandrie (1951-1954) puis à l'Université du Caire (1957-1959), et membre du parti communiste égyptien. - Ministre égyptien de la planification de 1972 à 1974
7364|http://data.bnf.fr/ark:/12148/cb120172822#about|Theodore Levitt|1925|"Économiste,. - Ancien rédacteur en chef de ""Harvard Business Review"", professeur à Harvard Business School (en 1991)"
7365|http://data.bnf.fr/ark:/12148/cb129092581#about|Wolfgang Stützel|1925|Economiste allemand
7366|http://data.bnf.fr/ark:/12148/cb12674747g#about|José María Rodríguez Méndez|1925|"Écrivain et dramaturge. - A étudié le droit à l'Université de Barcelone, puis est entré au ""Teatro español universitario"". - Fondateur de la revue poétique  ""Verde Viento"" (en 1948), puis de la revue ""La Calandria"" (en 1951). - Licencié en droit à l'Université de Saragosse (en 1950). - A travaillé dans la compagnie de teâtre de Francisco Melgares à Barcelone, Espagne, puis est entré dans le  groupe teâtral ""La Pipironda"" (en 1958)"
7367|http://data.bnf.fr/ark:/12148/cb12284569r#about|Yuval Neʾeman|1925|Astrophysicien. - Homme politique. - En poste, Institut des hautes études scientifiques de Bures-sur-Yvette, Essonne (en 1971). - Directeur du Comité israélien pour l'énergie atomique (en 1990). - A été ministre du développement au gouvernement de l'État d'Israël (en 1982-1983). - A été ministre de la téchnologie au gouvernement de l'État d'Israël (en 1983-1984 et en 1990-1992). - A été ministre de l'énergie et des infrastructures au gouvernement de l'État d'Israël (en 1992). - A été député, the Knesset, Jérusalem (de 1981 à 1990). - A été membre, Commission israélienne pour l'énergie atomique (en 1960-1961). - A été directeur et professeur, School of physics and astronomy, Raymond and Beverly Sackler faculty of exact sciences, Tel-Aviv university (de 1965 à 1972). - A été président, Tel-Aviv university (de 1971 à 1975). - A été membre, Israel academy of sciences and humanities. - Lauréat, Prix d'Israël aux sciences exactes (en 1969). - Frère de Ruth Ben-Israel (1931-2020), juriste, artiste peintre, illustratrice
7368|http://data.bnf.fr/ark:/12148/cb13521023r#about|Jacques Serre|1925|Docteur ès lettres, docteur en droit. - Membre de l'Académie des sciences d'outre-mer. - Spécialiste des recherches historiques sur l'Afrique centrale et plus particulièrement la République centrafricaine
7369|http://data.bnf.fr/ark:/12148/cb136243015#about|Menaḥem Zevi Kaddari|1925|Linguiste. - Professeur émérite, Department of Hebrew and Semitic languages, Faculty of Jewish studies, Bar-Ilan university, Ramat-Gan, Israël (depuis 1961 ; en 1990). - Vice-président, Academy of the Hebrew language, Jérusalem (1994-2004). - Lauréat du Prix d'Israël (en 1999). - Né Ernő Schwarcz. - Père de Ruth Halperin-Kaddari (1966-....), juriste
7370|http://data.bnf.fr/ark:/12148/cb11903081d#about|François Pontenay de Fontette|1925|Docteur en droit (1954). - Professeur agrégé de la Faculté de droit de Paris. - Directeur de l'Institut de droit et d'économie de Melun. - Doyen honoraire de la Faculté de droit et des sciences économiques d'Orléans. - Professeur émérite en Histoire du droit à l'université Panthéon-Assas (Paris II). - Auteur d'ouvrages sur l'antisémitisme
7371|http://data.bnf.fr/ark:/12148/cb12982827c#about|Leopoldo Elia|1925|Professeur de droit constitutionnel à l'Université de Rome. - Président de la Cour constitutionnelle (1981-1985). - Ministre, sénateur et député
7372|http://data.bnf.fr/ark:/12148/cb13165783n#about|Ṣāliḥ al- Mahdī|1925|État-civil : Mohamed Salih Ben Abderrahmane Ibn Mehdi Chérif. - Musicien,compositeur. - Directeur de la musique et des arts populaires au Ministère de la culture tunisien. - Président de la Société tunisienne des droits d'auteurs et compositeurs (en 1972). - Diplômé en doctorat, Université de Poitiers
7373|http://data.bnf.fr/ark:/12148/cb17108178f#about|Meir Shamgar|1925|"Juriste. - Avocat général militaire, Israel defense forces (1961-1968). - Président de la Cour suprême d'Israël (1983-1995). - Né Meir Sternberg, a changé son nom en ""Shamgar"" au début des années 1960"
7374|http://data.bnf.fr/ark:/12148/cb16643960x#about|Henri Vidal|1925|Professeur d'histoire du droit à la Faculté de Droit et Sciences politiques, Université de Montpellier (1965-1991). - A enseigné à la Faculté de droit, Université de Tananarive (Madagascar)
7375|http://data.bnf.fr/ark:/12148/cb13571892t#about|Francis Luc|1925|Docteur en droit (1949)
7376|http://data.bnf.fr/ark:/12148/cb12137475x#about|André Jacques|1925|Professeur de lettres. - Président du Service international pour les droits de l'homme (à Genève ; en 1996). - Ancien président de l'Action des chrétiens pour l'abolition de la torture, France
7377|http://data.bnf.fr/ark:/12148/cb170399232#about|ʿAbd al-Maǧīd al- Ḥakīm|1925|Juriste. - Titulaire d'un doctorat en droit obtenu à la faculté de Paris en 1957
7378|http://data.bnf.fr/ark:/12148/cb178444817#about|̓Aléxīs D. Sevastákīs|1925|Dramaturge et romancier. - Juriste, historien et homme politique
7379|http://data.bnf.fr/ark:/12148/cb11919906s#about|Marcel Piquemal|1925|Agrégé des facultés de droit. - Professeur à l'Université de Bourgogne, rapporteur au Conseil supérieur de la fonction publique territoriale (en 1989). - Directeur des programmes OMIPE, Observatoire des missions publiques (en 2004)
7380|http://data.bnf.fr/ark:/12148/cb119030624#about|Pierre Fontaneau|1925|"Docteur en droit, docteur ès sciences économiques. - A été professeur à la Faculté de droit d'Alger, puis à la Faculté de droit de Paris ; avocat à la Cour d'appel d'Alger, puis de Paris ; rédacteur en chef de la revue ""Fiscalité européeenne"""
7381|http://data.bnf.fr/ark:/12148/cb135167330#about|Miodrag Jovičić|1925|Juriste
7382|http://data.bnf.fr/ark:/12148/cb17859405j#about|Jesse Dukeminier|1925|Juriste. - Professeur de droit : University of California (UCLA), Los Angeles
7383|http://data.bnf.fr/ark:/12148/cb122344501#about|Heinrich Köppler|1925|Juriste et homme politique allemand
7384|http://data.bnf.fr/ark:/12148/cb12202794c#about|Henri-Daniel Cosnard|1925|Juriste. - Professeur à la Faculté de droit de Rennes
7385|http://data.bnf.fr/ark:/12148/cb13170498v#about||1925|Juriste. - homme politique. - Candidat aux élections présidentielles du Bangladesh (en 1981)
7386|http://data.bnf.fr/ark:/12148/cb17061890m#about|Roy Dadaynga Marika|1925|Défenseur des droits des aborigènes, président du conseil du village Yrrkala de 1965 à1990
7387|http://data.bnf.fr/ark:/12148/cb11915605n#about|Jacques Méraud|1926|Economiste et statisticien ; Inspecteur général de l'INSEE ; Directeur d'études à l'Ecole des hautes études en sciences sociales ; Professeur d'analyse et de prévision conjoncturelles à l'Ecole nationale de la statistique et de l'administration économique ; ancien rapporteur général du Centre d'étude des revenus et des coûts. - Ancien élève  de l'École polytechnique (1946)
7388|http://data.bnf.fr/ark:/12148/cb12880743p#about|Nachum T. Gross|1926|Économiste. - Professeur, Department of economics, Faculty of social sciences, Hebrew university of Jerusalem (1966-1993)
7389|http://data.bnf.fr/ark:/12148/cb11918670t#about|François Partant|1926|Pseudonyme de François Roche, économiste, banquier
7390|http://data.bnf.fr/ark:/12148/cb118918767#about|Gilbert Béville|1926|Docteur en droit. - Diplômé en sciences politiques, ancien élève de l'École d'organisation scientifique du travail, expert de la coopération technique internationale. - Président du Cercle international d'études ludiques (CIEL)
7391|http://data.bnf.fr/ark:/12148/cb12362490k#about|Olivier Dupeyroux|1926|Juriste. - Professeur à l'Université des sciences sociales de Toulouse. - Docteur en droit (Toulouse, 1953)
7392|http://data.bnf.fr/ark:/12148/cb12884650n#about|Henri Mercillon|1926|Docteur en droit (Dijon, 1953). - Professeur de droit à l'université Paris-I-Panthéon-Sorbonne
7393|http://data.bnf.fr/ark:/12148/cb118950869#about|Pierre Capoulade|1926|Conseiller à la Cour de cassation (en 1992). - Chargé d'enseignement à la Faculté de droit et professeur au CNAM (Paris)
7394|http://data.bnf.fr/ark:/12148/cb12708290x#about|Öztekin Tosun|1926|Académicien et juriste
7395|http://data.bnf.fr/ark:/12148/cb135573616#about|Meisheng Gu|1926|Docteur en sciences économiques à la Faculté de droit de l'ancienne Université de Paris (en 1950). - Professeur de français à Shanghai. - Pratiquant et conférencier du taijiquan
7396|http://data.bnf.fr/ark:/12148/cb12212548v#about|István Szentpéteri|1926|Juriste, a enseigné à l'Université de Szeged, Hongrie, jusqu'en 1996. - Sociologue
7397|http://data.bnf.fr/ark:/12148/cb11488290x#about|Ulla Jacobsson|1926|Docteur en droit. - Universitaire
7398|http://data.bnf.fr/ark:/12148/cb128668508#about|Doudou Thiam|1926|Docteur en droit. - Avocat. - Ministre. - Né à Bambey, Sénégal ; décédé à Genève, Suisse
7399|http://data.bnf.fr/ark:/12148/cb118900534#about|Jean Bancal|1926|Professeur d'université et poète. - A enseigné le droit et l'économie
7400|http://data.bnf.fr/ark:/12148/cb13220001p#about|Geneviève Le Bellegou-Beguin|1926|Avocate. - Doyen de la Faculté libre de droit de Toulon. - Maire d'Aups, Var. - Sénatrice du Gard (1981-1986). - Membre de l'Académie du Var
7401|http://data.bnf.fr/ark:/12148/cb12086279c#about|Ṣoubḥī El- Ṣaleh|1926|Docteur ès lettres (Sorbonne), docteur en droit musulman comparé (al-Azhar, Le Caire). - Professeur d'université (Liban, Syrie, Irak et Jordanie), doyen de la Faculté des lettres et des sciences humaines à l'Université libanaise (1977), vice-président du Conseil supérieur islamique (en 1986)
7402|http://data.bnf.fr/ark:/12148/cb12632189f#about|Jacques Pohier|1926|Dominicain de 1949 à 1989. - Président de l'Association pour le droit de mourir dans la dignité (1992-1995)
7403|http://data.bnf.fr/ark:/12148/cb124977447#about|Guy Perrin|1926|Ancien élève de l'Ecole normale supérieure. - Inspecteur général à l'Inspection générale des affaires sociales au Ministère des Affaires sociales. - Conseiller au Bureau international du travail, Genève, Suisse. - Enseignant à la Faculté de droit de Genève et de Lausanne
7404|http://data.bnf.fr/ark:/12148/cb12918524h#about|Eli Lobel|1926|"Économiste. - Journaliste. - Militant révolutionnaire, socialiste et anti-colonialiste. - Correspondant à Paris, France, du quotidien israélien ""Al hamishmar"" (1949-1952). - Responsable de la rédaction de ""Khamsin : revue des socialistes révolutionnaires du Proch-Orient"", Paris, France (1975-1978)"
7405|http://data.bnf.fr/ark:/12148/cb11913841k#about|Angus Maddison|1926|Économiste et historien. - Professeur à l'Université de Groningue, Pays-Bas (1978-1996)
7406|http://data.bnf.fr/ark:/12148/cb134751335#about|Norbert Kloten|1926|Économiste. - Président de la Banque centrale du land de Bade-Wurtemberg
7407|http://data.bnf.fr/ark:/12148/cb17766212k#about|Ramón P. Díaz|1926|"Avocat, économiste, journaliste. - A dirigé : Banco central del Uruguay. - A fondé l'hebdomadaire ""Búsqueda"" (Montevideo)"
7408|http://data.bnf.fr/ark:/12148/cb14455790c#about|Ernst Wurdack|1926|Economiste. - A été professeur, Universität Frankfurt am Main, Allemagne
7409|http://data.bnf.fr/ark:/12148/cb122784368#about|Alan Arthur Walters|1926|Economiste. - Professeur en poste à John Hopkins University, Baltimore, Md. (en 1978)
7410|http://data.bnf.fr/ark:/12148/cb11897722g#about|Gérard Cornu|1926|Juriste. - Professeur à l'université de Paris II-Panthéon Assas. - Doyen honoraire de la faculté de droit de Poitiers
7411|http://data.bnf.fr/ark:/12148/cb120295263#about|Georg Gerson Iggers|1926|Historien. - Spécialiste d'histoire intellectuelle européenne et d'historiographie. - Militant des droits de l'homme. - Professeur, Department of history, State university of New York, Buffalo, États-Unis (1965-1997). - Époux de Wilma Abeles Iggers (1921-....), historienne
7412|http://data.bnf.fr/ark:/12148/cb136020363#about|Jean-Claude Groshens|1926|Universitaire et conseiller d'État. - Professeur de droit public à l'Université Paris II. - Recteur de l'Académie de Nancy (1969-1970) et de l'Académie de Lille (1972-1975). - Président  du Centre national des lettres (1976-1980). - Président du Centre national d'art et de culture Georges Pompidou (1980-1983)
7413|http://data.bnf.fr/ark:/12148/cb12711040b#about|Jean-Louis Debauve|1926|Magistrat. - Historien et critique littéraire. - Membre de la Société polymathique du Morbihan. - Docteur en droit (Paris, 1961)
7414|http://data.bnf.fr/ark:/12148/cb12783614c#about|Shimon Tzabar|1926|Poète, écrivain, auteur d'ouvrages de littérature pour la jeunesse et de pièces de théâtre, publiciste. - Satiriste. - Peintre, carricaturiste, illustrateur, auteur de bandes dessinées. - Mycologue. - Exilé politique. - Militant antisioniste et des droits des Palestiniens
7415|http://data.bnf.fr/ark:/12148/cb128088468#about|Ilo Spada|1926|Juriste, historien. - Professeur de droit canon à l'Université de Bologne
7416|http://data.bnf.fr/ark:/12148/cb16510614d#about|Lajos Hajdú|1926|Juriste
7417|http://data.bnf.fr/ark:/12148/cb124958906#about|Wolfgang Seiffert|1926|Juriste. - En poste à l'Institut für osteuropäisches Recht, Universität Kiel, Allemagne (en 1992)
7418|http://data.bnf.fr/ark:/12148/cb146527215#about|Muḥammad ʿIzz al-Dīn Sallām|1926|Spécialiste du droit musulman. - A enseigné à l'université Zitouna, Tunis
7419|http://data.bnf.fr/ark:/12148/cb11560912w#about|László Nagy|1926|Juriste, spécialiste des questions juridiques des coopératives (szövetkezet). - Membre de commissions de l'Académie des sciences de Hongrie. - A exercé des fonctions au comité central du PSOH  (1958-1960). - Professeur à l'Université de Budapest (chaire de droit)
7420|http://data.bnf.fr/ark:/12148/cb12185875k#about|Krzysztof Skubiszewski|1926|Juriste. - Président du Tribunal irano-américain des réclamations, La Haye (en 1994). - Professeur à l'Institut des sciences juridiques de l'Académie polonaise, Varsovie (en 1994). - Ancien Ministre des affaires étrangères (1989-1993). - Correspondant de l'Académie des sciences morales et politiques, section morale et sociologie (élu en 1994)
7421|http://data.bnf.fr/ark:/12148/cb12491987m#about|Michal Smoira-Cohn|1926|Musicologue. - Pianiste. - A dirigé la section musicale de la radiodiffusion israélienne (1967-1991). - Professeur, Rubin academy of music and dance, Jérusalem (1970-1995). - Fondatrice, Sovlanut - Tolerance movement, Israël. - Fille d'Esther Smoira (1890-1951), présidente, Women's international Zionist organisation, Palestine et de Moses Smoira (1888-1961), juriste. - Épouse de Eli Goren (1923-1999), violoniste ; de Gideon Roehr (1921-....), altiste ; de Haim Cohn (1911-2002), juriste
7422|http://data.bnf.fr/ark:/12148/cb12059577m#about|Tulio Halperin Donghi|1926|Docteur en histoire et en droit. - Professeur, Universidad de Buenos Aires (en 2003)
7423|http://data.bnf.fr/ark:/12148/cb123057661#about|Éliane Vogel-Polsky|1926|Avocate au barreau de Bruxelles (1950). - Professeur de droit à l'Université libre de Bruxelles (1968). - Directeur de recherches à l'Institut de sociologie de l'Université libre de Bruxelles. - Expert consultant auprès de la CEE du conseil de l'Europe et du Bureau international du Travail, Bruxelles
7424|http://data.bnf.fr/ark:/12148/cb121025532#about|Aaron Kirschenbaum|1926|Juriste. - Professeur, Buchmann faculty of law, Tel-Aviv university (1971-1995). - Professeur, Interdisciplinary center Herzliya, Israël (depuis 1995 ; en 2012)
7425|http://data.bnf.fr/ark:/12148/cb122690962#about|Robert Soulé|1926|"Diplômé d'études supérieures de droit privé. - Grand reporter. - Directeur de l'information à ""France-Soir"" (1987-1993)"
7426|http://data.bnf.fr/ark:/12148/cb166696781#about|Roberto Abell Bennet|1926|Bibliothécaire. - A adopté et adapté la Classification de la Bibliothèque du Congrès pour le droit latino-américain. - Le travail fut achevé par Felipe Martínez Arellano à sa mort
7427|http://data.bnf.fr/ark:/12148/cb119034418#about|André Françon|1926|Professeur à l'Université de droit, d'économie et de sciences sociales de Paris II
7428|http://data.bnf.fr/ark:/12148/cb11904447k#about|Christian Gavalda|1926|Professeur de droit commercial et bancaire à l'Université de Paris I, Panthéon-Sorbonne (en 1988)
7429|http://data.bnf.fr/ark:/12148/cb12618169v#about|Emmanuel Langavant|1926|Professeur à la Faculté de droit, Université de Lille II
7430|http://data.bnf.fr/ark:/12148/cb11900613v#about|Simone Dreyfus|1926|Maître de conférences à l'Université de droit, d'économie et de sciences sociales de Paris, Paris II. - Secrétaire générale de l'Association des écrivains de langue française (ADELF)
7431|http://data.bnf.fr/ark:/12148/cb11900958n#about|Jean Dufau|1926|Professeur à la Faculté de droit de l'Université Paris XIII-Paris Nord, Villetaneuse. - Licencié en lettres. - Docteur en sciences économiques. - Spécialiste de droit administratif
7432|http://data.bnf.fr/ark:/12148/cb12197378x#about|Arcadi Garcia i Sanz|1926|Historien du droit, spécialiste du commerce médiéval. - Avocat et professeur de droit
7433|http://data.bnf.fr/ark:/12148/cb11923664w#about|Milton Santos|1926|Licencié en droit de l'Université fédérale de Bahia (1948) et docteur en géographie de l'Université de Strasbourg (1958). - Professeur de géographie humaine en France (1964-1977) puis au Brésil (à partir de 1977). - Professeur titulaire de l'Université de São Paulo (en 1983)
7434|http://data.bnf.fr/ark:/12148/cb11900318r#about|Georges Dole|1926|Chanoine (ordonné en 1953). - Docteur en droit et droit canonique (Paris 2, 1986)
7435|http://data.bnf.fr/ark:/12148/cb121474038#about|Iljaz Fishta|1926|Historien. - Économiste
7436|http://data.bnf.fr/ark:/12148/cb121593568#about|Jean Grosdidier de Matons|1926|Ancien officier de marine. - Docteur en droit. - Économiste. - Consultant international à Washington (en 1989)
7437|http://data.bnf.fr/ark:/12148/cb12034539f#about|Shelomo Morag|1926|Linguiste, spécialiste en langues sémitiques. - A été professeur, Department of Hebrew language, Mandel institute of Jewish studies, Faculty of humanities, Hebrew university of Jerusalem (en 1995). - A été membre, Israel academy of sciences and humanities. - Fils de Moshe Aryeh Mirkin (1896-1964). - Frère de Amotz Morag (1929-1966), économiste
7438|http://data.bnf.fr/ark:/12148/cb16834372n#about|Jānis Porietis|1926|Économiste. - Doyen de la faculté d'économie  (1954-1963). - Professeur émérite de l'Université de Lettonie
7439|http://data.bnf.fr/ark:/12148/cb102935594#about|Jerzy Tomala|1926|Économiste
7440|http://data.bnf.fr/ark:/12148/cb12036974j#about|Robert William Fogel|1926|Économiste. - En poste, Department of economics, Harvard university, Cambridge, Mass. ; directeur, Center for population economics, University of Chicago, Ill. (en 1989). - Prix Nobel d'économie avec Douglass Cecil North (1993)
7441|http://data.bnf.fr/ark:/12148/cb145176302#about|Menucha Gilboa|1926|Poète, critique littéraire et spécialiste de la littérature et de la presse hébraïques modernes. - A été professeur, Department of Hebrew literature, Lester and Sally Entin faculty of humanities, Tel-Aviv university (à partir de 1972). - Certaines sources donnent le 1er avril 1926 pour date de naissance et le 3 et le 5 janvier 1998 pour date de mort de M. Gilboa. - Épouse de Moshe Gilboa (1922-1990), économiste
7442|http://data.bnf.fr/ark:/12148/cb16679351c#about|Wynne Godley|1926|Économiste
7443|http://data.bnf.fr/ark:/12148/cb12405196g#about|Reinhard Koerner|1926|Spécialiste d'épigraphie et de droit ancien
7444|http://data.bnf.fr/ark:/12148/cb165890131#about|Zvi Dinstein|1926|Juriste. - Homme politique. - Député, the Knesset, Jérusalem (1965-1974). - Frère de Yoram Dinstein (1936-....), juriste
7445|http://data.bnf.fr/ark:/12148/cb125892042#about|Georges Benar|1926|Juriste et politologue. - Fondateur du Centre de recherches et d'études des droits de l'homme
7446|http://data.bnf.fr/ark:/12148/cb12507195s#about|Vittorio Sgroi|1926|Juriste. - Premier président de la Cour de cassation italienne
7447|http://data.bnf.fr/ark:/12148/cb139461100#about|Valerio Zurlini|1926|Juriste puis animateur de théâtre et cinéaste
7448|http://data.bnf.fr/ark:/12148/cb120314023#about|Jan Kolasa|1926|Docteur en droit, spécialiste du droit international
7449|http://data.bnf.fr/ark:/12148/cb126272871#about|Françoise Mourgue-Molines|1926|Conservateur de bibliothèques (1961). - Directrice de la bibliothèque municipale de Montpellier. - Docteur en droit (1956). - Membre de l'Académie des sciences et lettres de Montpellier (1991)
7450|http://data.bnf.fr/ark:/12148/cb122439940#about|Christine Daure-Serfaty|1926|"Professeur d'histoire-géographie. - Militante de droit de l'homme. - Présidente de l'Observatoire international des prisons (en 1993). - Écrit aussi sous le pseudonyme ""Claude Ariam"". - Épouse d'Abraham Serfaty (1926-2010), homme politique, professeur d'histoire-géographie, ingénieur des mines"
7451|http://data.bnf.fr/ark:/12148/cb12907682h#about|Géza Tokaji|1926|Juriste, a enseigné à l'Université de Szeged, Hongrie, jusqu'en 1991
7452|http://data.bnf.fr/ark:/12148/cb12344267k#about|Aldo Attardi|1926|Juriste. - Professeur de droit civil à l'Université de Padoue
7453|http://data.bnf.fr/ark:/12148/cb150552866#about|Vann Molyvann|1926|Architecte (depuis 1956). - Études de droit et d'architecture en France (avant 1956). - Fondateur et directeur, Rectorat de l'université royale des Beaux-arts, Phnom Penh (Cambodge) (en 1965). - Ministre de l'Éducation nationale ; Ministre de la Jeunesse, des étudiants et des enseignants (avant 1975). - Exil en Suisse. - Retour au Cambodge (en 1993). - Ministre d'État à la culture et aux Beaux-arts, à l'Aménagement du territoire, à la Planification urbaine et à la Construction (en 1996). - Président-Directeur général d'APSARA [Autorité pour la Protection du Site et l'Aménagement de la Région d'Angkor]. - Vice-Président du Conseil suprême de la Culture Nationale. - Haut-conseiller auprès du roi Norodom Sihanouk
7454|http://data.bnf.fr/ark:/12148/cb120857367#about|William T. Burke|1926|Professeur de droit à l' University of Washington, Seattle
7455|http://data.bnf.fr/ark:/12148/cb13185249h#about|Saʿīd Ramaḍān|1926|Docteur en droit islamique (Université de Cologne, Allemagne). - Fondateur et directeur du Centre islamique de Genève. - Gendre de Ḥasan al-Bannā. - Père de Ṭāriq Ramaḍān
7456|http://data.bnf.fr/ark:/12148/cb11928999k#about|Prosper Weil|1926|Docteur en droit et agrégé. - Professeur émérite de l'Université de Paris II (en 1999). - Membre de de l'Académie des inscriptions et belles lettres, section Législation, droit public et jurisprudence (élu en 1999)
7457|http://data.bnf.fr/ark:/12148/cb161585177#about|Ralph Abernathy|1926|Défenseur des droits civiques. - Devenu Pasteur d'une église Baptiste à Atlanta en 1977
7458|http://data.bnf.fr/ark:/12148/cb128505576#about|Muḥammad Šawqī al- Fanǧarī|1926|Membre de l'Académie des études islamiques. - Titulaire d'un doctorat en droit de l'Université de Caen (en 1967)
7459|http://data.bnf.fr/ark:/12148/cb120319014#about|Peter Noll|1926|Écrivain et professeur de droit, à partir de 1955, à l'Université de Bâle, en 1961, à l'Université de Mayence, en 1969, à l'Université de Francfort-sur-le-Main, puis Zurich
7460|http://data.bnf.fr/ark:/12148/cb11921975w#about|François Rigaux|1926|Juriste. - Président de la Fondation internationale Lelio Basso (1978). - Professeur à la Faculté de droit de l'Université catholique de Louvain
7461|http://data.bnf.fr/ark:/12148/cb12319323t#about|Mario Abrate|1927|Économiste. - Professeur d'histoire économique à l'Université de Turin
7462|http://data.bnf.fr/ark:/12148/cb12282991j#about|Alan Leslie Lougheed|1927|Économiste. - Spécialiste de commerce international et d'histoire économique. - Maître de conférences à l'Université du Queensland, Australie
7463|http://data.bnf.fr/ark:/12148/cb12990390g#about|Per-Martin Meyerson|1927|Économiste
7464|http://data.bnf.fr/ark:/12148/cb12305305q#about|Paul A. Volcker|1927|Economiste, spécialiste de politique monétaire. - Directeur, Federal reserve system, États-Unis (1979-1987). - Directeur,  President's Economic recovery advisory board, Etats-Unis (2008-)
7465|http://data.bnf.fr/ark:/12148/cb12329873z#about|Robert Charles Oliver Matthews|1927|Économiste. - Joueur d'échecs et compositeur de problèmes d'échecs
